datetime_utc,lmp,congestion,loss,energy
2023-11-19 07:00:00+00:00,24.365,-6.572500000000001,1.0508333333333333,29.886666666666667
2023-11-19 08:00:00+00:00,24.80666666666667,-25.004166666666666,-0.013333333333333322,49.82416666666667
2023-11-19 09:00:00+00:00,28.031666666666666,-33.2925,-0.30416666666666664,61.62833333333333
2023-11-19 10:00:00+00:00,25.828333333333333,-30.351666666666663,-0.2675,56.44749999999999
2023-11-19 11:00:00+00:00,30.699166666666667,-30.894166666666667,-0.012500000000000002,61.60583333333334
2023-11-19 12:00:00+00:00,29.01,-4.5,1.4483333333333333,32.061666666666675
2023-11-19 13:00:00+00:00,22.713333333333335,-7.925,0.8375,29.800833333333337
2023-11-19 14:00:00+00:00,21.064166666666665,0.0,1.1958333333333333,19.868333333333332
2023-11-19 15:00:00+00:00,23.87,-3.2641666666666667,1.2425,25.89166666666667
2023-11-19 16:00:00+00:00,22.395,-4.663333333333333,1.0725,25.985833333333332
2023-11-19 17:00:00+00:00,23.690833333333334,-6.328333333333333,1.0566666666666669,28.9625
2023-11-19 18:00:00+00:00,27.894166666666667,-18.090833333333332,0.5533333333333333,45.431666666666665
2023-11-19 19:00:00+00:00,28.429166666666664,-12.540833333333333,0.9075000000000001,40.0625
2023-11-19 20:00:00+00:00,34.093333333333334,-5.6525,1.6291666666666667,38.11666666666667
2023-11-19 21:00:00+00:00,33.14083333333333,-3.0375,1.7874999999999999,34.39083333333333
2023-11-19 22:00:00+00:00,43.63916666666666,0.0,2.5058333333333334,41.133333333333326
2023-11-19 23:00:00+00:00,42.821666666666665,-0.6583333333333333,2.5516666666666667,40.92833333333333
2023-11-20 00:00:00+00:00,31.191666666666666,0.0,1.8875,29.304166666666667
2023-11-20 01:00:00+00:00,29.391666666666666,-0.8083333333333332,1.6283333333333332,28.571666666666665
2023-11-20 02:00:00+00:00,25.046666666666667,0.0,1.5333333333333332,23.513333333333335
2023-11-20 03:00:00+00:00,24.013333333333332,0.0,1.4075,22.605833333333333
2023-11-20 04:00:00+00:00,22.065833333333334,-0.5383333333333333,1.2575,21.346666666666668
2023-11-20 05:00:00+00:00,30.123333333333335,0.0,1.3708333333333333,28.7525
2023-11-20 06:00:00+00:00,28.90416666666667,0.0,1.3466666666666667,27.5575
2023-11-20 07:00:00+00:00,30.888333333333332,0.0,1.3033333333333335,29.584999999999997
2023-11-20 08:00:00+00:00,29.310833333333335,0.0,1.2325000000000002,28.078333333333333
2023-11-20 09:00:00+00:00,27.889166666666668,0.0,1.175,26.714166666666667
2023-11-20 10:00:00+00:00,28.431428571428572,0.0,1.2149999999999999,27.216428571428573
2023-11-20 11:00:00+00:00,30.52333333333333,0.0,1.5208333333333333,29.002499999999998
2023-11-20 12:00:00+00:00,29.80666666666667,0.0,1.4825,28.32416666666667
2023-11-20 13:00:00+00:00,22.545,0.0,1.1091666666666666,21.435833333333335
2023-11-20 14:00:00+00:00,22.05666666666667,0.0,1.2133333333333334,20.843333333333334
2023-11-20 15:00:00+00:00,22.88,0.0,1.3433333333333335,21.536666666666665
2023-11-20 16:00:00+00:00,24.146666666666665,0.0,1.4275,22.719166666666666
2023-11-20 17:00:00+00:00,22.5725,0.0,1.3641666666666667,21.208333333333336
2023-11-20 18:00:00+00:00,26.401666666666667,0.0,1.5316666666666665,24.87
2023-11-20 19:00:00+00:00,29.8925,0.0,1.733125,28.159374999999997
2023-11-20 20:00:00+00:00,33.17285714285715,0.0,1.9914285714285713,31.181428571428576
2023-11-20 21:00:00+00:00,34.92714285714286,-5.831428571428572,1.7642857142857142,38.99428571428572
2023-11-20 22:00:00+00:00,34.02333333333333,0.0,2.1458333333333335,31.8775
2023-11-20 23:00:00+00:00,28.426666666666666,0.0,1.6866666666666668,26.74
2023-11-21 00:00:00+00:00,28.19666666666667,0.0,1.6524999999999999,26.54416666666667
2023-11-21 01:00:00+00:00,34.035000000000004,0.0,2.0016666666666665,32.03333333333334
2023-11-21 02:00:00+00:00,31.926666666666666,0.0,1.845,30.081666666666667
2023-11-21 03:00:00+00:00,30.625,0.0,1.7191666666666665,28.905833333333334
2023-11-21 04:00:00+00:00,27.075,0.0,1.2766666666666666,25.798333333333332
2023-11-21 05:00:00+00:00,24.63083333333333,0.0,1.1500000000000001,23.480833333333333
2023-11-21 06:00:00+00:00,26.968333333333334,0.0,1.365,25.603333333333335
2023-11-21 07:00:00+00:00,27.4475,-0.04,1.4416666666666667,26.045833333333334
2023-11-21 08:00:00+00:00,28.544166666666666,-1.8566666666666667,1.4241666666666666,28.976666666666663
2023-11-21 09:00:00+00:00,30.094166666666666,-0.006666666666666667,1.5583333333333333,28.5425
2023-11-21 10:00:00+00:00,24.80666666666667,-0.44083333333333335,1.3283333333333334,23.91916666666667
2023-11-21 11:00:00+00:00,35.244285714285716,-8.904285714285715,1.5942857142857143,42.55428571428571
2023-11-21 12:00:00+00:00,28.8625,0.0,1.7358333333333331,27.12666666666667
2023-11-21 13:00:00+00:00,27.335833333333337,0.0,1.68,25.655833333333337
2023-11-21 14:00:00+00:00,31.955833333333334,0.0,2.0175,29.938333333333333
2023-11-21 15:00:00+00:00,31.64833333333333,0.0,1.9458333333333335,29.702499999999997
2023-11-21 16:00:00+00:00,32.4475,0.0,2.063333333333333,30.384166666666665
2023-11-21 17:00:00+00:00,34.689166666666665,0.0,2.2283333333333335,32.46083333333333
2023-11-21 18:00:00+00:00,39.473333333333336,0.0,2.3733333333333335,37.1
2023-11-21 19:00:00+00:00,39.89666666666667,0.0,2.464166666666667,37.432500000000005
2023-11-21 20:00:00+00:00,47.4625,0.0,2.904166666666667,44.55833333333333
2023-11-21 21:00:00+00:00,36.9075,0.0,2.2391666666666667,34.66833333333333
2023-11-21 22:00:00+00:00,43.590833333333336,0.0,2.575833333333333,41.015
2023-11-21 23:00:00+00:00,77.38666666666667,0.0,4.6466666666666665,72.74000000000001
2023-11-22 00:00:00+00:00,41.79833333333333,0.0,2.5066666666666664,39.291666666666664
2023-11-22 01:00:00+00:00,41.48416666666667,0.0,2.4575,39.026666666666664
2023-11-22 02:00:00+00:00,40.6725,-17.719166666666666,1.3375000000000001,57.05416666666667
2023-11-22 03:00:00+00:00,39.597500000000004,-19.839166666666667,1.1483333333333332,58.288333333333334
2023-11-22 04:00:00+00:00,34.72833333333333,0.0,2.0033333333333334,32.725
2023-11-22 05:00:00+00:00,31.07166666666667,0.0,1.5683333333333334,29.503333333333337
2023-11-22 06:00:00+00:00,29.310000000000002,0.0,1.4541666666666666,27.855833333333337
2023-11-22 07:00:00+00:00,29.859166666666667,-0.82,1.3266666666666667,29.3525
2023-11-22 08:00:00+00:00,29.900833333333335,0.0,1.2975,28.603333333333335
2023-11-22 09:00:00+00:00,28.7,-3.7116666666666664,1.085,31.326666666666668
2023-11-22 10:00:00+00:00,29.13,0.0,1.3533333333333333,27.776666666666667
2023-11-22 11:00:00+00:00,26.451666666666668,0.0,1.3525,25.09916666666667
2023-11-22 12:00:00+00:00,27.218333333333334,0.0,1.5725,25.645833333333332
2023-11-22 13:00:00+00:00,28.613333333333333,0.0,1.795,26.818333333333335
2023-11-22 14:00:00+00:00,35.68833333333333,0.0,2.2224999999999997,33.465833333333336
2023-11-22 15:00:00+00:00,36.89666666666667,0.0,2.2725,34.62416666666667
2023-11-22 16:00:00+00:00,33.567142857142855,0.0,2.1264285714285713,31.440714285714282
2023-11-22 17:00:00+00:00,30.095,0.0,1.9541666666666666,28.140833333333333
2023-11-22 18:00:00+00:00,31.228666666666665,0.0,2.068,29.160666666666664
